route_id,stop_id,arrival_time,delay,timestamp
25B,1006,1704137650,-47,1704137650
25B,1006,1704137987,299,1704137987
25B,1006,1704138335,26,1704138335
25B,1006,1704138662,165,1704138662
25B,1006,1704138978,205,1704138978
25B,1006,1704139229,166,1704139229
25B,1006,1704139469,244,1704139469
25B,1006,1704139723,83,1704139723
25B,1006,1704139992,-28,1704139992
25B,1006,1704140292,140,1704140292
25B,1006,1704140542,55,1704140542
25B,1006,1704140890,28,1704140890
25B,1006,1704141152,246,1704141152
25B,1006,1704141392,288,1704141392
25B,1006,1704141746,227,1704141746
25B,1006,1704142078,-16,1704142078
25B,1006,1704142425,158,1704142425
25B,1006,1704142759,219,1704142759
25B,1006,1704143003,60,1704143003
25B,1006,1704143269,-53,1704143269
25B,1006,1704143570,-75,1704143570
25B,1006,1704143854,-51,1704143854
25B,1006,1704144118,123,1704144118
25B,1006,1704144413,128,1704144413
25B,1006,1704144682,107,1704144682
25B,1006,1704145018,281,1704145018
25B,1006,1704145308,-43,1704145308
25B,1006,1704145598,101,1704145598
25B,1006,1704145845,12,1704145845
25B,1006,1704146131,-41,1704146131
25B,1006,1704146411,-18,1704146411
25B,1006,1704146681,76,1704146681
25B,1006,1704146935,232,1704146935
25B,1006,1704147216,295,1704147216
25B,1006,1704147544,-88,1704147544
25B,1006,1704147855,59,1704147855
25B,1006,1704148205,-1,1704148205
25B,1006,1704148499,-52,1704148499
25B,1006,1704148836,121,1704148836
25B,1006,1704149082,263,1704149082
25B,1006,1704149330,88,1704149330
25B,1006,1704149605,-59,1704149605
25B,1006,1704149948,68,1704149948
25B,1006,1704150289,-51,1704150289
25B,1006,1704150591,246,1704150591
25B,1006,1704150883,225,1704150883
25B,1006,1704151191,41,1704151191
25B,1006,1704151446,132,1704151446
25B,1006,1704151733,81,1704151733
25B,1006,1704152074,175,1704152074
25B,1006,1704152338,59,1704152338
25B,1006,1704152591,-57,1704152591
25B,1006,1704152923,-50,1704152923
25B,1006,1704153267,-58,1704153267
25B,1006,1704153606,0,1704153606
25B,1006,1704153865,254,1704153865
25B,1006,1704154193,18,1704154193
25B,1006,1704154464,-45,1704154464
25B,1006,1704154748,114,1704154748
25B,1006,1704155042,185,1704155042
25B,1006,1704155295,76,1704155295
25B,1006,1704155611,-17,1704155611
25B,1006,1704155930,264,1704155930
25B,1006,1704156263,-24,1704156263
25B,1006,1704156622,129,1704156622
25B,1006,1704156916,-36,1704156916
25B,1006,1704157269,248,1704157269
25B,1006,1704157602,224,1704157602
25B,1006,1704157858,18,1704157858
25B,1006,1704158191,-98,1704158191
25B,1006,1704158456,299,1704158456
25B,1006,1704158729,178,1704158729
25B,1006,1704159022,270,1704159022
25B,1006,1704159352,162,1704159352
25B,1006,1704159605,41,1704159605
25B,1006,1704159914,208,1704159914
25B,1006,1704160167,266,1704160167
25B,1006,1704160525,208,1704160525
25B,1006,1704160791,186,1704160791
25B,1006,1704161114,271,1704161114
25B,1006,1704161365,-83,1704161365
25B,1006,1704161642,272,1704161642
25B,1006,1704161926,120,1704161926
25B,1006,1704162215,101,1704162215
25B,1006,1704162472,283,1704162472
25B,1006,1704162744,-35,1704162744
25B,1006,1704163089,11,1704163089
25B,1006,1704163439,268,1704163439
25B,1006,1704163750,205,1704163750
25B,1006,1704164106,108,1704164106
25B,1006,1704164392,184,1704164392
25B,1006,1704164650,-113,1704164650
25B,1006,1704164891,241,1704164891
25B,1006,1704165221,-109,1704165221
25B,1006,1704165572,166,1704165572
25B,1006,1704165877,11,1704165877
25B,1006,1704166187,117,1704166187
25B,1006,1704166522,164,1704166522
25B,1006,1704166795,-75,1704166795
25B,1006,1704167054,54,1704167054
25B,1006,1704167397,-2,1704167397
25B,1006,1704167737,232,1704167737
25B,1006,1704168021,248,1704168021
25B,1006,1704168299,229,1704168299
25B,1006,1704168650,43,1704168650
25B,1006,1704168941,-78,1704168941
25B,1006,1704169282,11,1704169282
25B,1006,1704169553,-32,1704169553
25B,1006,1704169868,292,1704169868
25B,1006,1704170141,-88,1704170141
25B,1006,1704170465,1,1704170465
25B,1006,1704170726,-18,1704170726
25B,1006,1704171037,181,1704171037
25B,1006,1704171324,-113,1704171324
25B,1006,1704171571,-74,1704171571
25B,1006,1704171818,115,1704171818
25B,1006,1704172133,-36,1704172133
25B,1006,1704172452,148,1704172452
25B,1006,1704172801,-61,1704172801
25B,1006,1704173159,-16,1704173159
25B,1006,1704173512,169,1704173512
25B,1006,1704173811,93,1704173811
25B,1006,1704174121,202,1704174121
25B,1006,1704174401,111,1704174401
25B,1006,1704174758,-40,1704174758
25B,1006,1704175108,242,1704175108
25B,1006,1704175434,-40,1704175434
25B,1006,1704175696,219,1704175696
25B,1006,1704176026,85,1704176026
25B,1006,1704176336,126,1704176336
25B,1006,1704176594,255,1704176594
25B,1006,1704176894,216,1704176894
25B,1006,1704177213,263,1704177213
25B,1006,1704177468,209,1704177468
25B,1006,1704177801,57,1704177801
25B,1006,1704178157,-19,1704178157
25B,1006,1704178433,-64,1704178433
25B,1006,1704178687,174,1704178687
25B,1006,1704179008,6,1704179008
25B,1006,1704179311,126,1704179311
25B,1006,1704179654,260,1704179654
25B,1006,1704179948,24,1704179948
25B,1006,1704180206,170,1704180206
25B,1006,1704180456,-30,1704180456
25B,1006,1704180807,184,1704180807
25B,1006,1704181074,-74,1704181074
25B,1006,1704181379,31,1704181379
25B,1006,1704181701,41,1704181701
25B,1006,1704181991,-88,1704181991
25B,1006,1704182231,226,1704182231
25B,1006,1704182532,-67,1704182532
25B,1006,1704182867,244,1704182867
25B,1006,1704183113,-90,1704183113
25B,1006,1704183428,299,1704183428
25B,1006,1704183775,152,1704183775
25B,1006,1704184018,-96,1704184018
25B,1006,1704184374,28,1704184374
25B,1006,1704184686,219,1704184686
25B,1006,1704184931,141,1704184931
25B,1006,1704185211,86,1704185211
25B,1006,1704185511,37,1704185511
25B,1006,1704185793,27,1704185793
25B,1006,1704186077,101,1704186077
25B,1006,1704186411,-91,1704186411
25B,1006,1704186761,9,1704186761
25B,1006,1704187053,125,1704187053
25B,1006,1704187318,-33,1704187318
25B,1006,1704187652,158,1704187652
25B,1006,1704187993,183,1704187993
25B,1006,1704188307,37,1704188307
25B,1006,1704188569,-76,1704188569
25B,1006,1704188847,149,1704188847
25B,1006,1704189199,-60,1704189199
25B,1006,1704189448,267,1704189448
25B,1006,1704189792,43,1704189792
25B,1006,1704190137,40,1704190137
25B,1006,1704190449,105,1704190449
25B,1006,1704190752,-101,1704190752
25B,1006,1704191086,-116,1704191086
25B,1006,1704191445,46,1704191445
25B,1006,1704191742,99,1704191742
25B,1006,1704192042,-89,1704192042
25B,1006,1704192344,47,1704192344
25B,1006,1704192670,118,1704192670
25B,1006,1704192968,81,1704192968
25B,1006,1704193224,-65,1704193224
25B,1006,1704193545,61,1704193545
25B,1006,1704193828,254,1704193828
25B,1006,1704194144,-5,1704194144
25B,1006,1704194451,13,1704194451
25B,1006,1704194794,123,1704194794
25B,1006,1704195108,167,1704195108
25B,1006,1704195363,284,1704195363
25B,1006,1704195655,33,1704195655
25B,1006,1704195952,-59,1704195952
25B,1006,1704196270,-40,1704196270
25B,1006,1704196605,67,1704196605
25B,1006,1704196943,-81,1704196943
25B,1006,1704197221,61,1704197221
25B,1006,1704197522,-72,1704197522
25B,1006,1704197875,-41,1704197875
25B,1006,1704198230,-40,1704198230
25B,1006,1704198554,121,1704198554
25B,1006,1704198840,203,1704198840
25B,1006,1704199136,269,1704199136
25B,1006,1704199495,64,1704199495
25B,1006,1704199851,92,1704199851
25B,1006,1704200185,-33,1704200185
25B,1006,1704200495,-112,1704200495
25B,1006,1704200749,284,1704200749
25B,1006,1704201063,-103,1704201063
25B,1006,1704201410,-36,1704201410
25B,1006,1704201724,-29,1704201724
25B,1006,1704202010,299,1704202010
25B,1006,1704202311,-13,1704202311
25B,1006,1704202578,-99,1704202578
25B,1006,1704202849,19,1704202849
25B,1006,1704203147,119,1704203147
25B,1006,1704203400,-83,1704203400
25B,1006,1704203718,166,1704203718
25B,1006,1704203975,290,1704203975
25B,1006,1704204279,224,1704204279
25B,1006,1704204533,47,1704204533
25B,1006,1704204788,133,1704204788
25B,1006,1704205040,-90,1704205040
25B,1006,1704205291,247,1704205291
25B,1006,1704205592,-113,1704205592
25B,1006,1704205851,64,1704205851
25B,1006,1704206105,119,1704206105
25B,1006,1704206446,-81,1704206446
25B,1006,1704206708,134,1704206708
25B,1006,1704207043,-18,1704207043
25B,1006,1704207318,145,1704207318
25B,1006,1704207591,107,1704207591
25B,1006,1704207903,58,1704207903
25B,1006,1704208171,-87,1704208171
25B,1006,1704208503,63,1704208503
25B,1006,1704208850,-67,1704208850
25B,1006,1704209169,-66,1704209169
25B,1006,1704209416,183,1704209416
25B,1006,1704209760,249,1704209760
25B,1006,1704210087,129,1704210087
25B,1006,1704210354,46,1704210354
25B,1006,1704210594,155,1704210594
25B,1006,1704210834,295,1704210834
25B,1006,1704211097,234,1704211097
25B,1006,1704211441,139,1704211441
25B,1006,1704211747,90,1704211747
25B,1006,1704212042,201,1704212042
25B,1006,1704212345,87,1704212345
25B,1006,1704212627,175,1704212627
25B,1006,1704212936,130,1704212936
25B,1006,1704213293,231,1704213293
25B,1006,1704213606,96,1704213606
25B,1006,1704213879,181,1704213879
25B,1006,1704214183,120,1704214183
25B,1006,1704214487,54,1704214487
25B,1006,1704214760,74,1704214760
25B,1006,1704215017,-64,1704215017
25B,1006,1704215304,0,1704215304
25B,1006,1704215639,-79,1704215639
25B,1006,1704215906,195,1704215906
25B,1006,1704216159,215,1704216159
25B,1006,1704216417,289,1704216417
25B,1006,1704216685,29,1704216685
25B,1006,1704216958,185,1704216958
25B,1006,1704217251,182,1704217251
25B,1006,1704217534,187,1704217534
25B,1006,1704217790,246,1704217790
25B,1006,1704218085,-1,1704218085
25B,1006,1704218399,-10,1704218399
25B,1006,1704218724,248,1704218724
25B,1006,1704219046,-39,1704219046
25B,1006,1704219342,188,1704219342
25B,1006,1704219622,183,1704219622
25B,1006,1704219867,126,1704219867
25B,1006,1704220118,37,1704220118
25B,1006,1704220386,179,1704220386
25B,1006,1704220710,102,1704220710
25B,1006,1704220997,47,1704220997
25B,1006,1704221278,249,1704221278
25B,1006,1704221555,-57,1704221555
25B,1006,1704221888,216,1704221888
25B,1006,1704222243,-86,1704222243
25B,1006,1704222590,-102,1704222590
25B,1006,1704222848,122,1704222848
25B,1006,1704223095,205,1704223095
25B,1006,1704223340,34,1704223340
25B,1006,1704223699,292,1704223699
25B,1006,1704223985,-82,1704223985
25B,1006,1704224235,87,1704224235
25B,1006,1704224592,17,1704224592
25B,1006,1704224838,161,1704224838
25B,1006,1704225136,99,1704225136
25B,1006,1704225394,112,1704225394
25B,1006,1704225730,231,1704225730
25B,1006,1704225976,-11,1704225976
25B,1006,1704226260,-96,1704226260
25B,1006,1704226505,7,1704226505
25B,1006,1704226827,102,1704226827
25B,1006,1704227141,-108,1704227141
25B,1006,1704227476,41,1704227476
25B,1006,1704227742,175,1704227742
25B,1006,1704228039,19,1704228039
25B,1006,1704228315,288,1704228315
25B,1006,1704228585,79,1704228585
25B,1006,1704228850,189,1704228850
25B,1006,1704229123,250,1704229123
25B,1006,1704229460,274,1704229460
25B,1006,1704229704,-19,1704229704
25B,1006,1704230030,-68,1704230030
25B,1006,1704230297,64,1704230297
25B,1006,1704230575,22,1704230575
25B,1006,1704230876,257,1704230876
25B,1006,1704231161,147,1704231161
25B,1006,1704231511,-21,1704231511
25B,1006,1704231850,-87,1704231850
25B,1006,1704232202,-119,1704232202
25B,1006,1704232451,119,1704232451
25B,1006,1704232785,-107,1704232785
25B,1006,1704233111,124,1704233111
25B,1006,1704233380,-29,1704233380
25B,1006,1704233695,-1,1704233695
25B,1006,1704233942,24,1704233942
25B,1006,1704234243,115,1704234243
25B,1006,1704234490,61,1704234490
25B,1006,1704234735,-106,1704234735
25B,1006,1704235067,113,1704235067
25B,1006,1704235390,101,1704235390
25B,1006,1704235651,24,1704235651
25B,1006,1704235910,197,1704235910
25B,1006,1704236236,102,1704236236
25B,1006,1704236509,-4,1704236509
25B,1006,1704236773,82,1704236773
25B,1006,1704237111,10,1704237111
25B,1006,1704237370,141,1704237370
25B,1006,1704237659,99,1704237659
25B,1006,1704237974,126,1704237974
25B,1006,1704238316,94,1704238316
25B,1006,1704238613,38,1704238613
25B,1006,1704238920,119,1704238920
25B,1006,1704239199,155,1704239199
25B,1006,1704239481,34,1704239481
25B,1006,1704239745,-37,1704239745
25B,1006,1704240100,248,1704240100
25B,1006,1704240457,56,1704240457
25B,1006,1704240793,63,1704240793
25B,1006,1704241144,118,1704241144
25B,1006,1704241488,143,1704241488
25B,1006,1704241793,-84,1704241793
25B,1006,1704242073,189,1704242073
25B,1006,1704242372,-41,1704242372
25B,1006,1704242690,199,1704242690
25B,1006,1704242936,-37,1704242936
25B,1006,1704243180,73,1704243180
25B,1006,1704243469,114,1704243469
25B,1006,1704243806,72,1704243806
25B,1006,1704244073,-8,1704244073
25B,1006,1704244384,174,1704244384
25B,1006,1704244667,65,1704244667
25B,1006,1704245020,174,1704245020
25B,1006,1704245321,204,1704245321
25B,1006,1704245611,55,1704245611
25B,1006,1704245908,197,1704245908
25B,1006,1704246218,-86,1704246218
25B,1006,1704246531,157,1704246531
25B,1006,1704246785,59,1704246785
25B,1006,1704247117,63,1704247117
25B,1006,1704247437,195,1704247437
25B,1006,1704247738,81,1704247738
25B,1006,1704247994,127,1704247994
25B,1006,1704248344,187,1704248344
25B,1006,1704248654,-50,1704248654
25B,1006,1704248947,-30,1704248947
25B,1006,1704249221,176,1704249221
25B,1006,1704249554,214,1704249554
25B,1006,1704249911,220,1704249911
25B,1006,1704250177,119,1704250177
25B,1006,1704250509,197,1704250509
25B,1006,1704250749,282,1704250749
25B,1006,1704251003,16,1704251003
25B,1006,1704251251,-103,1704251251
25B,1006,1704251556,184,1704251556
25B,1006,1704251836,286,1704251836
25B,1006,1704252116,263,1704252116
25B,1006,1704252400,263,1704252400
25B,1006,1704252688,-82,1704252688
25B,1006,1704253018,210,1704253018
25B,1006,1704253309,-13,1704253309
25B,1006,1704253625,65,1704253625
25B,1006,1704253946,182,1704253946
25B,1006,1704254245,10,1704254245
25B,1006,1704254497,-113,1704254497
25B,1006,1704254806,248,1704254806
25B,1006,1704255096,-35,1704255096
25B,1006,1704255437,256,1704255437
25B,1006,1704255768,25,1704255768
25B,1006,1704256075,-37,1704256075
25B,1006,1704256321,287,1704256321
25B,1006,1704256568,177,1704256568
25B,1006,1704256903,-90,1704256903
25B,1006,1704257224,117,1704257224
25B,1006,1704257558,-32,1704257558
25B,1006,1704257824,143,1704257824
25B,1006,1704258090,279,1704258090
25B,1006,1704258446,181,1704258446
25B,1006,1704258803,121,1704258803
25B,1006,1704259103,245,1704259103
25B,1006,1704259446,229,1704259446
25B,1006,1704259745,226,1704259745
25B,1006,1704260010,113,1704260010
25B,1006,1704260357,-78,1704260357
25B,1006,1704260644,97,1704260644
25B,1006,1704260955,247,1704260955
25B,1006,1704261308,185,1704261308
25B,1006,1704261570,74,1704261570
25B,1006,1704261811,242,1704261811
25B,1006,1704262119,149,1704262119
25B,1006,1704262400,34,1704262400
25B,1006,1704262674,84,1704262674
25B,1006,1704263021,199,1704263021
25B,1006,1704263350,100,1704263350
25B,1006,1704263655,298,1704263655
25B,1006,1704263942,249,1704263942
25B,1006,1704264257,163,1704264257
25B,1006,1704264598,-92,1704264598
25B,1006,1704264956,260,1704264956
25B,1006,1704265305,33,1704265305
25B,1006,1704265596,-28,1704265596
25B,1006,1704265896,187,1704265896
25B,1006,1704266254,-86,1704266254
25B,1006,1704266522,112,1704266522
25B,1006,1704266781,38,1704266781
25B,1006,1704267134,-19,1704267134
25B,1006,1704267419,79,1704267419
25B,1006,1704267722,221,1704267722
25B,1006,1704268000,178,1704268000
25B,1006,1704268301,-92,1704268301
25B,1006,1704268566,188,1704268566
25B,1006,1704268861,-45,1704268861
25B,1006,1704269199,206,1704269199
25B,1006,1704269454,-25,1704269454
25B,1006,1704269789,65,1704269789
25B,1006,1704270038,70,1704270038
25B,1006,1704270344,210,1704270344
25B,1006,1704270696,-91,1704270696
25B,1006,1704271019,185,1704271019
25B,1006,1704271285,-117,1704271285
25B,1006,1704271595,-99,1704271595
25B,1006,1704271912,9,1704271912
25B,1006,1704272200,240,1704272200
25B,1006,1704272513,256,1704272513
25B,1006,1704272779,125,1704272779
25B,1006,1704273085,172,1704273085
25B,1006,1704273385,216,1704273385
25B,1006,1704273738,159,1704273738
25B,1006,1704274044,-61,1704274044
25B,1006,1704274324,54,1704274324
25B,1006,1704274580,25,1704274580
25B,1006,1704274911,-83,1704274911
25B,1006,1704275253,33,1704275253
25B,1006,1704275517,-95,1704275517
25B,1006,1704275802,12,1704275802
25B,1006,1704276046,-22,1704276046
25B,1006,1704276351,40,1704276351
25B,1006,1704276704,253,1704276704
25B,1006,1704277063,83,1704277063
25B,1006,1704277356,-101,1704277356
25B,1006,1704277624,-60,1704277624
25B,1006,1704277971,286,1704277971
25B,1006,1704278258,-38,1704278258
25B,1006,1704278576,68,1704278576
25B,1006,1704278910,-110,1704278910
25B,1006,1704279266,276,1704279266
25B,1006,1704279618,213,1704279618
25B,1006,1704279924,-110,1704279924
25B,1006,1704280251,-56,1704280251
25B,1006,1704280607,-113,1704280607
25B,1006,1704280904,173,1704280904
25B,1006,1704281232,-118,1704281232
25B,1006,1704281591,233,1704281591
25B,1006,1704281948,-32,1704281948
25B,1006,1704282234,-50,1704282234
25B,1006,1704282518,136,1704282518
25B,1006,1704282838,146,1704282838
25B,1006,1704283131,64,1704283131
25B,1006,1704283443,-41,1704283443
25B,1006,1704283689,36,1704283689
25B,1006,1704284037,239,1704284037
25B,1006,1704284303,297,1704284303
25B,1006,1704284648,-119,1704284648
25B,1006,1704284988,-118,1704284988
25B,1006,1704285228,278,1704285228
25B,1006,1704285550,134,1704285550
25B,1006,1704285797,10,1704285797
25B,1006,1704286057,-65,1704286057
25B,1006,1704286348,-95,1704286348
25B,1006,1704286646,-32,1704286646
25B,1006,1704286896,33,1704286896
25B,1006,1704287186,197,1704287186
25B,1006,1704287533,20,1704287533
25B,1006,1704287839,12,1704287839
25B,1006,1704288194,-101,1704288194
25B,1006,1704288455,42,1704288455
25B,1006,1704288744,140,1704288744
25B,1006,1704289086,148,1704289086
25B,1006,1704289356,94,1704289356
25B,1006,1704289678,231,1704289678
25B,1006,1704290018,-13,1704290018
25B,1006,1704290343,-103,1704290343
25B,1006,1704290643,-64,1704290643
25B,1006,1704290902,-101,1704290902
25B,1006,1704291223,-7,1704291223
25B,1006,1704291581,-11,1704291581
25B,1006,1704291898,-112,1704291898
25B,1006,1704292175,-79,1704292175
25B,1006,1704292425,255,1704292425
25B,1006,1704292719,77,1704292719
25B,1006,1704292972,210,1704292972
25B,1006,1704293280,100,1704293280
25B,1006,1704293625,210,1704293625
25B,1006,1704293876,-47,1704293876
25B,1006,1704294142,-115,1704294142
25B,1006,1704294467,-114,1704294467
25B,1006,1704294768,83,1704294768
25B,1006,1704295010,-12,1704295010
25B,1006,1704295278,290,1704295278
25B,1006,1704295530,125,1704295530
25B,1006,1704295889,177,1704295889
25B,1006,1704296145,251,1704296145
25B,1006,1704296386,231,1704296386
25B,1006,1704296645,192,1704296645
25B,1006,1704296890,282,1704296890
25B,1006,1704297165,194,1704297165
25B,1006,1704297480,15,1704297480
25B,1006,1704297724,140,1704297724
25B,1006,1704298024,72,1704298024
25B,1006,1704298380,23,1704298380
25B,1006,1704298656,46,1704298656
25B,1006,1704299002,107,1704299002
25B,1006,1704299302,231,1704299302
25B,1006,1704299610,-53,1704299610
25B,1006,1704299920,19,1704299920
25B,1006,1704300219,76,1704300219
25B,1006,1704300573,77,1704300573
25B,1006,1704300888,7,1704300888
25B,1006,1704301237,284,1704301237
25B,1006,1704301485,94,1704301485
25B,1006,1704301758,-54,1704301758
25B,1006,1704302093,148,1704302093
25B,1006,1704302424,152,1704302424
25B,1006,1704302748,78,1704302748
25B,1006,1704303077,186,1704303077
25B,1006,1704303358,253,1704303358
25B,1006,1704303653,83,1704303653
25B,1006,1704303960,-91,1704303960
25B,1006,1704304251,5,1704304251
25B,1006,1704304571,72,1704304571
25B,1006,1704304853,-49,1704304853
25B,1006,1704305193,28,1704305193
25B,1006,1704305461,242,1704305461
25B,1006,1704305710,3,1704305710
25B,1006,1704305959,61,1704305959
25B,1006,1704306252,257,1704306252
25B,1006,1704306593,219,1704306593
25B,1006,1704306856,181,1704306856
25B,1006,1704307205,274,1704307205
25B,1006,1704307464,207,1704307464
25B,1006,1704307799,-45,1704307799
25B,1006,1704308042,203,1704308042
25B,1006,1704308294,108,1704308294
25B,1006,1704308644,65,1704308644
25B,1006,1704308915,299,1704308915
25B,1006,1704309225,188,1704309225
25B,1006,1704309563,4,1704309563
25B,1006,1704309819,112,1704309819
25B,1006,1704310160,-78,1704310160
25B,1006,1704310480,284,1704310480
25B,1006,1704310723,68,1704310723
25B,1006,1704311001,46,1704311001
25B,1006,1704311328,26,1704311328
25B,1006,1704311670,89,1704311670
25B,1006,1704311948,201,1704311948
25B,1006,1704312229,-49,1704312229
25B,1006,1704312488,260,1704312488
25B,1006,1704312790,53,1704312790
25B,1006,1704313098,55,1704313098
25B,1006,1704313449,114,1704313449
25B,1006,1704313808,-59,1704313808
25B,1006,1704314124,289,1704314124
25B,1006,1704314437,177,1704314437
25B,1006,1704314738,-11,1704314738
25B,1006,1704315024,21,1704315024
25B,1006,1704315362,139,1704315362
25B,1006,1704315634,-16,1704315634
25B,1006,1704315897,79,1704315897
25B,1006,1704316182,-98,1704316182
25B,1006,1704316446,-45,1704316446
25B,1006,1704316741,48,1704316741
25B,1006,1704317082,145,1704317082
25B,1006,1704317382,-10,1704317382
25B,1006,1704317653,229,1704317653
25B,1006,1704317991,-84,1704317991
25B,1006,1704318329,124,1704318329
25B,1006,1704318640,175,1704318640
25B,1006,1704318897,1,1704318897
25B,1006,1704319245,113,1704319245
25B,1006,1704319572,267,1704319572
25B,1006,1704319869,53,1704319869
25B,1006,1704320223,267,1704320223
25B,1006,1704320534,138,1704320534
25B,1006,1704320881,60,1704320881
25B,1006,1704321150,58,1704321150
25B,1006,1704321454,251,1704321454
25B,1006,1704321720,-72,1704321720
25B,1006,1704322061,62,1704322061
25B,1006,1704322330,22,1704322330
25B,1006,1704322660,198,1704322660
25B,1006,1704322979,-98,1704322979
25B,1006,1704323312,-118,1704323312
25B,1006,1704323563,80,1704323563
25B,1006,1704323912,195,1704323912
25B,1006,1704324247,-68,1704324247
25B,1006,1704324495,247,1704324495
25B,1006,1704324824,-72,1704324824
25B,1006,1704325122,202,1704325122
25B,1006,1704325374,-3,1704325374
25B,1006,1704325635,267,1704325635
25B,1006,1704325961,18,1704325961
25B,1006,1704326216,128,1704326216
25B,1006,1704326545,153,1704326545
25B,1006,1704326894,146,1704326894
25B,1006,1704327142,32,1704327142
25B,1006,1704327421,40,1704327421
25B,1006,1704327703,-14,1704327703
25B,1006,1704327998,211,1704327998
25B,1006,1704328314,131,1704328314
25B,1006,1704328627,85,1704328627
25B,1006,1704328940,55,1704328940
25B,1006,1704329285,200,1704329285
25B,1006,1704329531,-11,1704329531
25B,1006,1704329805,206,1704329805
25B,1006,1704330154,207,1704330154
25B,1006,1704330453,54,1704330453
25B,1006,1704330699,181,1704330699
25B,1006,1704331032,-19,1704331032
25B,1006,1704331363,-37,1704331363
25B,1006,1704331613,188,1704331613
25B,1006,1704331892,-19,1704331892
25B,1006,1704332145,96,1704332145
25B,1006,1704332441,257,1704332441
25B,1006,1704332715,241,1704332715
25B,1006,1704333067,113,1704333067
25B,1006,1704333358,51,1704333358
25B,1006,1704333662,-1,1704333662
25B,1006,1704333919,111,1704333919
25B,1006,1704334259,35,1704334259
25B,1006,1704334567,65,1704334567
25B,1006,1704334926,126,1704334926
25B,1006,1704335183,141,1704335183
25B,1006,1704335457,-80,1704335457
25B,1006,1704335751,174,1704335751
25B,1006,1704336016,-97,1704336016
25B,1006,1704336269,64,1704336269
25B,1006,1704336554,160,1704336554
25B,1006,1704336837,-42,1704336837
25B,1006,1704337138,258,1704337138
25B,1006,1704337462,116,1704337462
25B,1006,1704337707,-29,1704337707
25B,1006,1704338043,-117,1704338043
25B,1006,1704338376,-42,1704338376
25B,1006,1704338735,115,1704338735
25B,1006,1704339020,-116,1704339020
25B,1006,1704339262,170,1704339262
25B,1006,1704339535,194,1704339535
25B,1006,1704339880,206,1704339880
25B,1006,1704340132,58,1704340132
25B,1006,1704340465,185,1704340465
25B,1006,1704340736,9,1704340736
25B,1006,1704340993,-95,1704340993
25B,1006,1704341267,148,1704341267
25B,1006,1704341615,222,1704341615
25B,1006,1704341886,238,1704341886
25B,1006,1704342201,218,1704342201
25B,1006,1704342537,112,1704342537
25B,1006,1704342792,-110,1704342792
25B,1006,1704343115,64,1704343115
25B,1006,1704343409,141,1704343409
25B,1006,1704343763,-21,1704343763
25B,1006,1704344042,156,1704344042
25B,1006,1704344338,112,1704344338
25B,1006,1704344696,-79,1704344696
25B,1006,1704345025,242,1704345025
25B,1006,1704345384,50,1704345384
25B,1006,1704345655,-1,1704345655
25B,1006,1704345966,185,1704345966
25B,1006,1704346305,-62,1704346305
25B,1006,1704346628,204,1704346628
25B,1006,1704346944,289,1704346944
25B,1006,1704347254,-109,1704347254
25B,1006,1704347549,166,1704347549
25B,1006,1704347841,-11,1704347841
25B,1006,1704348109,-115,1704348109
25B,1006,1704348368,72,1704348368
25B,1006,1704348719,255,1704348719
25B,1006,1704349074,-32,1704349074
25B,1006,1704349405,-73,1704349405
25B,1006,1704349754,-114,1704349754
25B,1006,1704350108,-46,1704350108
25B,1006,1704350413,79,1704350413
25B,1006,1704350657,299,1704350657
25B,1006,1704350981,296,1704350981
25B,1006,1704351311,10,1704351311
25B,1006,1704351589,96,1704351589
25B,1006,1704351925,111,1704351925
25B,1006,1704352223,293,1704352223
25B,1006,1704352566,-95,1704352566
25B,1006,1704352869,205,1704352869
25B,1006,1704353123,53,1704353123
25B,1006,1704353394,90,1704353394
25B,1006,1704353660,96,1704353660
25B,1006,1704353911,64,1704353911
25B,1006,1704354171,218,1704354171
25B,1006,1704354519,-20,1704354519
25B,1006,1704354863,173,1704354863
25B,1006,1704355195,-34,1704355195
25B,1006,1704355451,-63,1704355451
25B,1006,1704355721,106,1704355721
25B,1006,1704356021,293,1704356021
25B,1006,1704356319,-69,1704356319
25B,1006,1704356578,173,1704356578
25B,1006,1704356933,79,1704356933
25B,1006,1704357210,-31,1704357210
25B,1006,1704357534,2,1704357534
25B,1006,1704357775,-57,1704357775
25B,1006,1704358066,-83,1704358066
25B,1006,1704358393,-65,1704358393
25B,1006,1704358645,157,1704358645
25B,1006,1704358934,74,1704358934
25B,1006,1704359290,293,1704359290
25B,1006,1704359552,43,1704359552
25B,1006,1704359794,193,1704359794
25B,1006,1704360071,14,1704360071
25B,1006,1704360319,-114,1704360319
25B,1006,1704360573,92,1704360573
25B,1006,1704360863,11,1704360863
25B,1006,1704361191,-87,1704361191
25B,1006,1704361518,-55,1704361518
25B,1006,1704361774,238,1704361774
25B,1006,1704362068,139,1704362068
25B,1006,1704362421,126,1704362421
25B,1006,1704362765,211,1704362765
25B,1006,1704363057,254,1704363057
25B,1006,1704363337,158,1704363337
25B,1006,1704363633,163,1704363633
25B,1006,1704363905,-46,1704363905
25B,1006,1704364244,214,1704364244
25B,1006,1704364525,124,1704364525
25B,1006,1704364808,50,1704364808
25B,1006,1704365095,-29,1704365095
25B,1006,1704365416,55,1704365416
25B,1006,1704365757,-6,1704365757
25B,1006,1704366070,-11,1704366070
25B,1006,1704366368,27,1704366368
